threshold,entropy,density,gain,n_left,n_right,entropy_norm,density_norm,objective,depth,n,alpha,attribute_index
0.810720171828019,4.528032408180557,2.2325634342530702,0.16905297939321073,9384.0,3083.0,0.03610464677099043,0.7099609375000001,0.2719543485261438,1,12467,0.65,54
0.27060290443269835,5.04496029054557,0.6240160408645572,0.416054674904915,18704.0,3689.0,0.0,0.049246600514516715,0.01723631018008085,0,22393,0.65,44
0.09371736740203268,5.131856772639024,3.221328854139161,0.15030816125549507,12728.0,5976.0,0.0014773398039383205,0.11872213967310549,0.04251301975814682,1,18704,0.65,44
0.5565665615232367,3.3119902515918556,1.1662835801595604,0.5302929857689151,2320.0,1369.0,0.017106568562987087,0.2787550744248985,0.10868354561465607,1,3689,0.65,44
0.27984109991475165,5.046610760188235,0.7433587350793378,0.4144042052622501,18704.0,3689.0,0.003969050282432664,0.059259259259259255,0.02332062342432197,0,22393,0.65,76
0.09127007651485898,5.07297170115813,3.1278601659416134,0.18597289365064462,12343.0,6361.0,0.0,0.11365564037319764,0.03977947413061917,1,18704,0.65,76
0.4660862129612973,3.5705783502569,1.7948148546313898,0.3994555482499722,1749.0,1940.0,0.0,0.4783163265306123,0.1674107142857143,1,3689,0.65,76
0.3799618029217972,4.977433805390707,0.8168771538067249,0.4835811600597788,17087.0,5306.0,0.0011406771403439696,0.17345703912868093,0.0614514038362619,0,22393,0.65,58
0.16738554634232275,4.976329894787823,2.6522000643249073,0.22194419090098005,10570.0,6517.0,0.0,0.2327351821642197,0.08145731375747689,1,17087,0.65,58
0.5858245293717635,3.8618895349304836,1.8246180550395412,0.40436864485645874,2626.0,2680.0,0.003710059059109298,0.5154241645244216,0.1828099959719686,1,5306,0.65,58
