threshold,entropy,density,gain,n_left,n_right,entropy_norm,density_norm,objective,depth,n,alpha,attribute_index
0.17091388820974454,7.69620580390124,2.8707350540109537,0.47909442697844895,1514.0,781.0,0.0,0.25898389095415125,0.09064436183395293,1,2295,0.65,66
0.20165378615103274,8.60817992008512,0.9099044319004633,0.5717291690930502,6985.0,2295.0,0.000664793353640093,0.07165034631000716,0.025509736888368564,0,9280,0.65,87
0.08940400223982971,8.699760892421516,2.9586569848148105,0.2072139663067354,5474.0,1511.0,0.0011060923085020919,0.061780738946093275,0.022342218631659007,1,6985,0.65,87
0.3946886872555081,7.1963071410997514,1.5676072971268167,0.5024685757512684,946.0,1349.0,0.0,0.5252808988764045,0.18384831460674156,1,2295,0.65,87
0.11186917199508141,8.824763289838238,1.5984830529564786,0.3551457993399332,7751.0,1529.0,0.0026418475353781846,0.0541425333669101,0.02066708757641435,0,9280,0.65,13
0.0401035956058063,8.885635882223612,6.820563072656336,0.16933340453285872,5514.0,2237.0,0.0,0.10017942583732059,0.035062799043062205,1,7751,0.65,13
0.20107171679797928,7.175834237821597,3.090565376227975,0.4819397242774519,725.0,804.0,0.009243698074819418,0.4129979035639413,0.15055766999601206,1,1529,0.65,13
0.12201755090057863,8.866352772512712,2.056457430697706,0.31355631666545847,7368.0,1912.0,0.0028770428423668553,0.09966052376333656,0.03675126116470625,0,9280,0.65,21
0.027682016815990213,8.896395251644737,5.729871931481677,0.1601937782388152,4406.0,2962.0,0.0,0.08134110787172011,0.028469387755102035,1,7368,0.65,21
0.3065063813924791,7.676649551140122,1.2316631185393543,0.4566170580313953,1439.0,473.0,0.060749510017084826,0.14506172839506173,0.09025878644937674,1,1912,0.65,21
0.09548290846692889,8.84167531282379,2.4577991362849954,0.33823377635438057,7464.0,1816.0,0.006386809927002052,0.09747391543108179,0.03826729685342996,0,9280,0.65,68
0.02966499099449113,8.870991506356406,8.445585904254205,0.17821064715282908,4617.0,2847.0,0.0006313732108402841,0.12131256214782901,0.04286978933878634,1,7464,0.65,68
0.185902446884858,7.522158886166542,3.1317379409732577,0.4665536849853522,1011.0,805.0,0.02118717817218132,0.3428120063191153,0.1337558680236082,1,1816,0.65,68
0.3483672187830273,8.374596494210746,0.4102080201343909,0.8053125949674254,5454.0,3826.0,0.0,0.0,0.0,0,9280,0.65,91
0.10882737299799926,8.286968387220856,2.531294592097,0.2645819666922655,3768.0,1686.0,0.0,0.13622690159003006,0.04767941555651052,1,5454,0.65,91
0.5860074617360768,7.7536554025249185,1.3656526406663412,0.3686916534169473,1025.0,2801.0,0.07791396633836005,0.4674220963172805,0.2142418118309822,1,3826,0.65,91
0.11488921825509323,8.59472627534609,2.4113194429417626,0.5851828138320805,4784.0,4496.0,0.0012152235879948664,0.3083684950773558,0.10871886860927119,0,9280,0.65,40
0.05873948757193591,8.370761812227553,5.542795336304949,0.2635793411769072,3403.0,1381.0,0.0020471890502417544,0.07343049327354258,0.02703134552839704,1,4784,0.65,40
0.3080725759110953,8.135587717116557,2.278039243166656,0.41698607232400775,3013.0,1483.0,0.024336953628829795,0.47606727037516167,0.18244256449004595,1,4496,0.65,40
0.2953749648301225,8.382243959092998,0.5303801355745724,0.7976651300851731,4018.0,5262.0,0.0001485386517252879,0.12366341236634124,0.04337874445184087,0,9280,0.65,89
0.12491226910917386,7.89620802954135,2.8013307606159357,0.3098112011132681,2858.0,1160.0,0.0,0.1554508748317631,0.05440780619111708,1,4018,0.65,89
0.5755173994490975,8.148974496135759,2.1333411011087224,0.3678325490205996,2170.0,3092.0,0.0244691880013638,0.8559322033898303,0.3154812433873271,1,5262,0.65,89
0.10626728695003611,8.725910649732848,2.5109937858041267,0.45399843944532314,6889.0,2391.0,0.0,0.15667915106117355,0.05483770287141074,0,9280,0.65,7
0.05724936639635189,8.77299729056878,6.649869497492885,0.19441824258138496,5185.0,1704.0,0.004505931842384119,0.10919292188174365,0.04114637835615995,1,6889,0.65,7
0.2587735027388523,7.559491595125519,2.0755798891157693,0.4705900534103824,1602.0,789.0,0.04254238725427758,0.2801082543978349,0.12569044075452263,1,2391,0.65,7
0.0947410955993753,8.868740939025198,2.845689259364524,0.31116815015297306,7177.0,2103.0,0.0010463279986504027,0.1297935103244838,0.04610784181269209,0,9280,0.65,23
0.006268826770155054,8.889880588237903,8.171902290537595,0.15996942202749587,3033.0,4144.0,0.0,0.10833614579817753,0.037917651029362134,1,7177,0.65,23
0.2349751003635558,7.794700617988025,1.894945935792814,0.45596147924405894,1583.0,520.0,0.012604846421735162,0.17105263157894743,0.06806157122675946,1,2103,0.65,23
0.04385414329171182,8.804312430279797,4.488038058100316,0.3755966588983739,7368.0,1912.0,0.0,0.06887177163570457,0.0241051200724966,0,9280,0.65,65
0.010385767036852877,8.891189620808984,16.1566354350423,0.14133523878154008,4786.0,2582.0,0.0,0.07872111767866738,0.02755239118753358,1,7368,0.65,65
0.10709617707760712,7.462923589396263,4.905134785237418,0.4619593538744162,1242.0,670.0,0.004969268227085547,0.28571428571428575,0.10323002434760561,1,1912,0.65,65
0.0962981127422107,8.598961803603729,2.54473527207369,0.5809472855744424,5071.0,4209.0,0.0,0.2713700234192038,0.09497950819672132,0,9280,0.65,92
0.040048822791952855,8.46905970670162,6.858682298552449,0.2165342008759481,3503.0,1568.0,0.0,0.08126410835214447,0.02844243792325056,1,5071,0.65,92
0.27882419313882545,8.045808278549618,2.0575066878140182,0.448779232050704,2777.0,1432.0,0.0,0.38404255319148933,0.13441489361702125,1,4209,0.65,92
0.09071443628637417,8.627907431352451,2.1791441046439375,0.5520016578257199,6411.0,2869.0,0.0028504364617795044,0.11061507936507937,0.04056806147793446,0,9280,0.65,6
0.027195814032303683,8.663971567715954,8.773931287650305,0.20648263378477694,4230.0,2181.0,0.0,0.10155721056194993,0.03554502369668247,1,6411,0.65,6
0.22712606319628265,7.586451906956624,2.4292329636287673,0.4994662098539635,1686.0,1183.0,0.014902028004051009,0.34170854271356793,0.12928430815238193,1,2869,0.65,6
0.06681545616294216,8.845144824844926,4.01017101866673,0.3347642643332449,6698.0,2582.0,0.0,0.14905422446406053,0.052168978562421184,0,9280,0.65,26
0.014254986403019813,8.859006998448196,10.113037978328832,0.15818017503168313,3936.0,2762.0,0.0,0.07275590551181103,0.02546456692913386,1,6698,0.65,26
0.14901586063284625,8.016248478857674,4.365292443555988,0.38259903725103506,1704.0,878.0,0.0,0.3641379310344828,0.12744827586206897,1,2582,0.65,26
